Sl,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Flood?,Month_Sin,Month_Cos,Station_Barisal,Station_Bhola,Station_Bogra,Station_Chandpur,Station_Chittagong (City-Ambagan),Station_Chittagong (IAP-Patenga),Station_Comilla,Station_Cox's Bazar,Station_Dhaka,Station_Dinajpur,Station_Faridpur,Station_Feni,Station_Hatiya,Station_Ishurdi,Station_Jessore,Station_Khepupara,Station_Khulna,Station_Kutubdia,Station_Madaripur,Station_Maijdee Court,Station_Mongla,Station_Mymensingh,Station_Patuakhali,Station_Rajshahi,Station_Rangamati,Station_Rangpur,Station_Sandwip,Station_Satkhira,Station_Sitakunda,Station_Srimangal,Station_Sylhet,Station_Tangail,Station_Teknaf
5724,2000,1,28.7,14.0,13.0,72.0,0.5,0.9,6.1,41923,540098.6,629248.4,23.78,90.39,9,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5725,2000,2,28.2,16.2,44.0,61.0,0.6,3.2,5.8,41923,540098.6,629248.4,23.78,90.39,9,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5733,2000,10,34.9,24.4,272.0,82.0,0.6,3.8,5.8,41923,540098.6,629248.4,23.78,90.39,9,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5734,2000,11,32.5,20.2,0.0,73.0,0.2,1.2,8.1,41923,540098.6,629248.4,23.78,90.39,9,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5735,2000,12,27.3,15.1,0.0,69.0,0.3,0.9,8.2,41923,540098.6,629248.4,23.78,90.39,9,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5736,2001,1,28.0,13.0,0.0,63.0,0.6,0.6,7.9,41923,540098.6,629248.4,23.78,90.39,9,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5737,2001,2,31.4,16.9,1.0,62.0,0.5,1.4,7.2,41923,540098.6,629248.4,23.78,90.39,9,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5745,2001,10,34.8,22.8,177.0,81.0,0.4,4.9,5.6,41923,540098.6,629248.4,23.78,90.39,9,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5746,2001,11,32.0,19.3,18.0,78.0,0.3,3.1,6.4,41923,540098.6,629248.4,23.78,90.39,9,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5747,2001,12,28.4,14.9,0.0,75.0,0.4,1.0,7.2,41923,540098.6,629248.4,23.78,90.39,9,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5748,2002,1,28.2,14.6,24.0,68.0,0.5,1.7,7.4,41923,540098.6,629248.4,23.78,90.39,9,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5749,2002,2,33.5,16.7,4.0,58.0,0.7,1.0,8.8,41923,540098.6,629248.4,23.78,90.39,9,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5757,2002,10,34.2,23.0,52.0,75.0,0.4,4.1,6.7,41923,540098.6,629248.4,23.78,90.39,9,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5758,2002,11,32.0,19.8,40.0,74.0,0.5,3.1,6.6,41923,540098.6,629248.4,23.78,90.39,9,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5759,2002,12,29.5,16.0,0.0,74.0,0.5,1.1,6.3,41923,540098.6,629248.4,23.78,90.39,9,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5760,2003,1,27.5,11.7,0.0,75.0,1.1,1.8,5.2,41923,540098.6,629248.4,23.78,90.39,9,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5761,2003,2,31.6,16.9,25.0,66.0,0.9,1.9,7.4,41923,540098.6,629248.4,23.78,90.39,9,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5769,2003,10,34.0,25.0,134.0,81.0,0.7,5.2,4.7,41923,540098.6,629248.4,23.78,90.39,9,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5770,2003,11,32.1,19.4,0.0,67.0,0.3,0.8,8.3,41923,540098.6,629248.4,23.78,90.39,9,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5771,2003,12,29.2,16.4,45.0,73.0,0.5,2.3,5.9,41923,540098.6,629248.4,23.78,90.39,9,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772,2004,1,27.5,14.0,0.0,74.0,0.8,2.3,5.3,41923,540098.6,629248.4,23.78,90.39,9,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5773,2004,2,32.8,16.0,0.0,61.0,0.8,1.1,7.6,41923,540098.6,629248.4,23.78,90.39,9,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5781,2004,10,34.5,23.3,208.0,75.0,0.9,3.3,6.6,41923,540098.6,629248.4,23.78,90.39,9,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5782,2004,11,31.1,18.6,0.0,70.0,0.3,1.2,7.8,41923,540098.6,629248.4,23.78,90.39,9,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5783,2004,12,29.4,16.2,0.0,71.0,0.3,1.2,6.7,41923,540098.6,629248.4,23.78,90.39,9,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5784,2005,1,28.5,14.2,1.0,69.0,0.9,1.9,6.3,41923,540098.6,629248.4,23.78,90.39,9,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5785,2005,2,32.1,18.3,3.0,61.0,1.1,1.7,7.9,41923,540098.6,629248.4,23.78,90.39,9,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5793,2005,10,34.6,24.4,417.0,81.0,0.8,5.0,4.6,41923,540098.6,629248.4,23.78,90.39,9,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5794,2005,11,31.4,19.8,3.0,73.0,0.4,1.5,6.6,41923,540098.6,629248.4,23.78,90.39,9,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5795,2005,12,29.0,15.7,0.0,67.0,0.6,1.3,7.0,41923,540098.6,629248.4,23.78,90.39,9,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5796,2006,1,28.2,13.5,0.0,69.0,0.7,0.6,5.3,41923,540098.6,629248.4,23.78,90.39,9,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5797,2006,2,35.9,19.4,0.0,66.0,0.9,1.1,6.1,41923,540098.6,629248.4,23.78,90.39,9,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5805,2006,10,34.7,24.7,61.0,77.0,0.3,3.7,5.1,41923,540098.6,629248.4,23.78,90.39,9,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5806,2006,11,32.6,19.9,5.0,69.0,0.4,2.5,6.0,41923,540098.6,629248.4,23.78,90.39,9,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5807,2006,12,30.1,15.8,0.0,70.0,0.4,0.5,5.5,41923,540098.6,629248.4,23.78,90.39,9,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5808,2007,1,28.8,12.5,0.0,68.0,0.5,0.6,5.7,41923,540098.6,629248.4,23.78,90.39,9,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5809,2007,2,30.8,16.8,30.0,69.0,0.6,2.3,5.7,41923,540098.6,629248.4,23.78,90.39,9,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5817,2007,10,35.6,23.8,320.0,79.0,0.7,4.3,5.2,41923,540098.6,629248.4,23.78,90.39,9,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5818,2007,11,31.8,19.9,111.0,78.0,0.7,2.3,5.7,41923,540098.6,629248.4,23.78,90.39,9,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5819,2007,12,28.2,15.0,0.0,70.0,0.6,1.0,5.5,41923,540098.6,629248.4,23.78,90.39,9,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5820,2008,1,29.0,14.5,23.0,70.0,0.9,2.1,4.7,41923,540098.6,629248.4,23.78,90.39,9,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5821,2008,2,30.6,15.2,56.0,62.0,0.8,1.8,6.6,41923,540098.6,629248.4,23.78,90.39,9,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5829,2008,10,34.8,23.8,227.0,78.0,0.8,4.0,5.8,41923,540098.6,629248.4,23.78,90.39,9,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5830,2008,11,32.3,19.0,0.0,70.0,0.3,1.3,8.0,41923,540098.6,629248.4,23.78,90.39,9,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5831,2008,12,29.0,16.9,0.0,80.0,0.4,1.6,3.9,41923,540098.6,629248.4,23.78,90.39,9,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5832,2009,1,28.1,14.8,1.0,72.0,1.9,0.5,5.7,41923,540098.6,629248.4,23.78,90.39,9,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5833,2009,2,33.9,17.3,1.0,55.0,2.5,0.7,8.7,41923,540098.6,629248.4,23.78,90.39,9,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5841,2009,10,35.8,24.2,74.0,73.0,0.9,3.3,6.2,41923,540098.6,629248.4,23.78,90.39,9,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5842,2009,11,33.9,20.2,4.0,67.0,0.8,2.2,6.7,41923,540098.6,629248.4,23.78,90.39,9,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5843,2009,12,29.0,15.4,0.0,70.0,1.0,0.7,4.8,41923,540098.6,629248.4,23.78,90.39,9,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5844,2010,1,29.0,12.8,0.0,72.0,2.7,0.5,5.7,41923,540098.6,629248.4,23.78,90.39,9,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5845,2010,2,31.2,16.2,48.0,57.0,2.9,1.5,6.7,41923,540098.6,629248.4,23.78,90.39,9,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5853,2010,10,35.7,25.1,174.0,75.0,2.0,3.8,5.8,41923,540098.6,629248.4,23.78,90.39,9,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5854,2010,11,33.2,20.9,0.0,69.0,2.1,1.5,6.2,41923,540098.6,629248.4,23.78,90.39,9,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,2010,12,29.7,15.5,81.0,66.0,2.2,1.6,6.2,41923,540098.6,629248.4,23.78,90.39,9,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5856,2011,1,27.8,12.2,0.0,69.0,2.2,0.5,4.9,41923,540098.6,629248.4,23.78,90.39,9,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5857,2011,2,31.0,16.9,0.0,55.0,2.4,0.8,7.5,41923,540098.6,629248.4,23.78,90.39,9,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5858,2011,3,34.5,21.5,20.0,58.0,2.8,2.7,7.0,41923,540098.6,629248.4,23.78,90.39,9,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5859,2011,4,35.8,23.2,123.0,65.0,2.5,3.4,6.8,41923,540098.6,629248.4,23.78,90.39,9,0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5860,2011,5,35.3,24.6,235.0,76.0,2.7,4.8,5.5,41923,540098.6,629248.4,23.78,90.39,9,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5861,2011,6,36.0,26.3,314.0,81.0,2.8,6.3,3.5,41923,540098.6,629248.4,23.78,90.39,9,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5862,2011,7,35.4,26.7,356.0,79.0,2.2,6.1,4.1,41923,540098.6,629248.4,23.78,90.39,9,0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5863,2011,8,35.0,26.5,409.0,83.0,2.0,6.6,2.5,41923,540098.6,629248.4,23.78,90.39,9,0,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5864,2011,9,36.2,26.4,207.0,77.0,2.2,5.7,5.1,41923,540098.6,629248.4,23.78,90.39,9,0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5865,2011,10,34.5,24.7,112.0,74.0,1.4,2.8,6.1,41923,540098.6,629248.4,23.78,90.39,9,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5866,2011,11,32.4,19.2,0.0,68.0,1.3,0.9,6.0,41923,540098.6,629248.4,23.78,90.39,9,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5867,2011,12,30.0,15.0,0.0,73.0,1.9,1.6,4.4,41923,540098.6,629248.4,23.78,90.39,9,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5868,2012,1,28.5,14.5,10.0,66.0,2.2,2.2,4.7,41923,540098.6,629248.4,23.78,90.39,9,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5869,2012,2,33.0,16.0,1.0,52.0,2.7,0.6,7.1,41923,540098.6,629248.4,23.78,90.39,9,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5871,2012,4,37.1,23.7,269.0,70.0,2.5,4.0,7.1,41923,540098.6,629248.4,23.78,90.39,9,1,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5873,2012,6,36.7,26.9,175.0,78.0,2.6,6.2,2.9,41923,540098.6,629248.4,23.78,90.39,9,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5874,2012,7,34.3,26.7,226.0,80.0,2.6,6.5,3.9,41923,540098.6,629248.4,23.78,90.39,9,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,2012,8,34.5,26.6,282.0,79.0,1.8,6.3,3.8,41923,540098.6,629248.4,23.78,90.39,9,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,2012,10,34.4,24.3,38.0,72.0,1.7,3.6,6.0,41923,540098.6,629248.4,23.78,90.39,9,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,2012,11,32.4,19.1,68.0,68.0,2.0,2.5,5.6,41923,540098.6,629248.4,23.78,90.39,9,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5879,2012,12,28.5,14.5,5.0,77.0,1.4,1.1,3.0,41923,540098.6,629248.4,23.78,90.39,9,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,2013,1,28.1,12.3,0.0,65.0,1.6,0.4,4.5,41923,540098.6,629248.4,23.78,90.39,9,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5881,2013,2,32.4,17.5,8.0,56.0,2.2,1.2,7.0,41923,540098.6,629248.4,23.78,90.39,9,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5884,2013,5,37.1,24.8,378.0,79.0,3.0,6.6,3.6,41923,540098.6,629248.4,23.78,90.39,9,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,2013,6,36.4,27.2,325.0,77.0,2.4,5.7,4.8,41923,540098.6,629248.4,23.78,90.39,9,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5886,2013,7,34.6,27.0,302.0,78.0,2.5,6.3,4.4,41923,540098.6,629248.4,23.78,90.39,9,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5887,2013,8,35.0,26.2,212.0,81.0,2.5,6.3,3.3,41923,540098.6,629248.4,23.78,90.39,9,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5888,2013,9,35.7,26.3,172.0,81.0,1.8,5.8,3.6,41923,540098.6,629248.4,23.78,90.39,9,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5889,2013,10,35.2,24.4,131.0,79.0,1.8,4.9,4.5,41923,540098.6,629248.4,23.78,90.39,9,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5890,2013,11,32.1,18.5,0.0,67.0,1.7,0.9,7.0,41923,540098.6,629248.4,23.78,90.39,9,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5891,2013,12,30.5,15.6,4.0,73.0,1.6,1.2,4.1,41923,540098.6,629248.4,23.78,90.39,9,0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5896,1948,5,36.8,23.5,244.0,82.0,1.027777778,4.0,6.848,41863,365790.2,834718.0,25.63,88.66,37,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5897,1948,6,35.3,25.4,285.0,86.0,1.024074074,5.7,5.228,41863,365790.2,834718.0,25.63,88.66,37,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5898,1948,7,33.0,25.9,442.0,87.0,0.955555556,6.3,4.288,41863,365790.2,834718.0,25.63,88.66,37,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5899,1948,8,34.4,26.0,362.0,85.0,0.885185185,5.3,5.208,41863,365790.2,834718.0,25.63,88.66,37,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5900,1948,9,34.4,25.1,231.0,85.0,0.753703704,4.7,5.184,41863,365790.2,834718.0,25.63,88.66,37,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5901,1948,10,33.7,22.2,236.0,81.0,0.542592593,2.5,6.916,41863,365790.2,834718.0,25.63,88.66,37,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5908,1949,5,34.3,22.5,450.0,80.0,1.027777778,4.8,6.848,41863,365790.2,834718.0,25.63,88.66,37,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
