Unnamed: 0,UEI,Start Date,End Date,Duration(Days),Main Cause,Districts,State,Human fatality,Human injured,Human Displaced,Animal Fatality,Description of Casualties/injured,Extent of damage,Event Source,District_LGD_Codes,State_Codes,Start_Year,Start_Month,Start_Day,High_Impact
3068,UEI-IMD-FL-2002-0030,2002-06-11,2002-06-13,3.0,heavy rains,"Kollam, Kozhikode,Thrissur",Kerala,2.0,,,,2 persons died,Damages to several houses reported,IMD,,32.0,2002.0,6.0,11.0,0
3069,UEI-IMD-FL-2002-0031,2002-07-12,2002-07-12,1.0,heavy rains,Kannur,Kerala,1.0,,,,1 person died due to landslide,"(i)Laandslides reported (ii) Widespread damage to crops,property reported",IMD,557.0,32.0,2002.0,7.0,12.0,0
3070,UEI-IMD-FL-2002-0032,2002-08-16,2002-08-16,1.0,heavy rains,"Kottayam, Kozhikode,Palakkad",Kerala,3.0,,,,3 persons died,"Widespread damage to crops,property reported",IMD,,32.0,2002.0,8.0,16.0,0
3071,UEI-IMD-FL-2002-0033,2002-10-12,2002-10-13,2.0,heavy rains,Kasaragod,Kerala,2.0,2.0,,,"2 persons died,2 reported missing",Damage to property in Kumbala,IMD,558.0,32.0,2002.0,10.0,12.0,0
3072,UEI-IMD-FL-2002-0034,2002-10-13,2002-10-16,4.0,heavy rains,"Kannur, Kasaragod, Kozhikode,Thiruvananthapuram",Kerala,11.0,,,,11 pesons died,(i)Nearly half a dozen landslides reported in Kannur (ii)Hundreds of houses damaged (iii)Thousands of people marooned. 3000 families shifted to safer places (iv) Widespread damages to agricultura also reported,IMD,,32.0,2002.0,10.0,13.0,1
3073,UEI-IMD-FL-2002-0035,2002-06-27,2002-06-27,1.0,heavy rains,"Chhindwara, Khargone (Khargone (West Nimar)), Dewas, Mandsaur, Neemuch, Ratlam, Shajapur, Agar-Malwa, Ujjain, Indore, Barwani, Burhanpur, Dhar, Jhabua, Chhindwara, Khargone (Khargone (West Nimar)), Alirajpur,Rajgarh","Madhya Pradesh,  Chhattisgarh",6.0,,,,6 persons died,Many houses collapsed/damaged,IMD,,,2002.0,6.0,27.0,0
3074,UEI-IMD-FL-2002-0036,2002-06-18,2002-06-25,8.0,severe flood(tapi),"Balaghat, Betul, Damoh, Dhar, Narmadapuram, Jabalpur,Khargone (Khargone (West Nimar))","Madhya Pradesh,  Chhattisgarh",25.0,,,,(i)25 persons died (ii)Several animals also perished,"(i)Road links in Balaghat, Betul,Dhar, Jhabua,rail services in Jabalpur disrupted (ii)Many buildings collapsed",IMD,,,2002.0,6.0,18.0,1
3076,UEI-IMD-FL-2002-0038,2002-06-22,2002-06-28,7.0,heavy rains,"Amravati, Bhandara, Buldhana, Dhule, Jalgaon, Mumbai, Nagpur, Nashik, Pune,Thane",Maharashtra,94.0,,,,(i)94 persons died (ii)500 animals perished,"(i)Bhiwandi, Dahanu,Palghar tehsils in Thane dist. worst affected (ii) Many houses collapsed (iii)Long distance trains departing from Mumbai Central,Western ailways cancelled, routes of many trains like Amritsar-Mumbai, Jaipur-Mumbai,etc. diverted (v)Railway bridge between Palghar,Bhoisar (Thane) Damaged completely (vi)Tomato crop in various tehsils like Junnar, Umbraj,Narayangaon infested with fungal growths causing heavy losses",IMD,,27.0,2002.0,6.0,22.0,1
3077,UEI-IMD-FL-2002-0039,2002-08-05,2002-08-07,3.0,heavy rains,Mumbai,Maharashtra,10.0,,,,"(i)8 persons died,many injured due to landslide from hill in Kurla (ii)2 persons also died in different incidents","(i)Road traffic, train services,domestic rand international flights affected badly (ii)Around 40 trees uprooted in Mumbai",IMD,482.0,27.0,2002.0,8.0,5.0,1
3081,UEI-IMD-FL-2002-0043,2002-08-22,2002-08-24,3.0,heavy rains,"Gondia, Bhandara, Jalgaon, Wardha, Buldhana, Akola, Nashik, Gadchiroli, Washim, Chandrapur, Yavatmal, Jalna, Ahmednagar, Hingoli, Nanded, Parbhani, Pune, Beed, Mumbai, Latur, Dharashiv, Solapur, Satara, Ratnagiri, Sangli, Kolhapur, Sindhudurg, Thane, Palghar, Nandurbar, Amravati, Dhule, Nagpur, Aurangabad, Raigarh, Mumbai Suburban",Maharashtra,15.0,4.0,,,"15 persons died,4 injured","(i)Moong, tur, blackgram,chillies destroyed (ii)Bridge on the river Khadakpurna(Buldana dist.) submerged under 5 ft. of water",IMD,,27.0,2002.0,8.0,22.0,1
3083,UEI-IMD-FL-2002-0045,2002-09-01,2002-09-04,4.0,,"Aurangabad, Dharashiv, Jalna, Beed, Latur, Nanded, Hingoli,Parbhani,Yavatmal, Akola, Amravati, Wardha, Buldhana, Washim, Nagpur, Chandrapur, Bhandara, Gadchiroli,Gondia",Maharashtra,35.0,,,,(i)35 persons died (ii)Hundreds of animals washed away,"(i)Moong, urad, soyabean,cotton destroyed (ii)Marooned people rescued with the help of helicopters",IMD,,27.0,2002.0,9.0,1.0,1
3085,UEI-IMD-FL-2002-0047,2002-09-04,2002-09-04,1.0,heavy rains,Nashik,Maharashtra,5.0,,,,5 persons died,Around 38 houses damaged,IMD,487.0,27.0,2002.0,9.0,4.0,0
3087,UEI-IMD-FL-2002-0049,2002-08-14,2002-08-20,7.0,"moderate flood (imphal, iril, nambul, thoubal,wangiing","Bishnupur, Imphal East, Imphal West,Thoubal",Manipur,3.0,,,,3 persons died,"(i) River embankment breached at 22 places, damaging the crops,cropland (ii) About 7 lakh population affected",IMD,,14.0,2002.0,8.0,14.0,0
3089,UEI-IMD-FL-2002-0051,2002-07-01,2002-07-01,1.0,floash flood(jinjiram andrangai),West Garo Hills,Meghalaya,1.0,,,,1 person died,"Large areas inundated, damaging the crops",IMD,278.0,17.0,2002.0,7.0,1.0,0
3091,UEI-IMD-FL-2002-0053,2002-09-14,2002-09-15,2.0,heavy rains,Sangrur,Punjab,2.0,,,,2 persons died due to a house collapse in Preet Nagar,Goods worth lakhs of rupees destroyed as the basement of a market flooded in Bamala,IMD,43.0,3.0,2002.0,9.0,14.0,0
3092,UEI-IMD-FL-2002-0054,2002-08-02,2002-08-02,1.0,heavy rains,Gyalshing,Sikkim,4.0,,,,4 persons died due to landslides in remote areas,Landslides reported,IMD,228.0,11.0,2002.0,8.0,2.0,0
3093,UEI-IMD-FL-2002-0055,2002-01-31,2002-02-02,3.0,heavy rains,"Cuddalore, Nagapattinam, Pudukkottai, Ramanathapuram, Thanjavur, Thiruvarur,Tirunelveli",Tamil Nadu,11.0,,,,11 peresons died due to house collapse/electrocution,"(i)Samba paddy crop over 20,000 hectares damaged (ii)rail track between Tiruthurai Poondi,Karaikudi breached disrupting train services (iii)Extensive damage to plantain crp in Tirunelvelii district reported",IMD,,33.0,2002.0,1.0,31.0,1
3094,UEI-IMD-FL-2002-0056,2002-10-27,2002-10-31,5.0,heavy rains,Many parts,Tamil Nadu,20.0,,,,20 persons died due to different house collapse incidents,"(i)Several trees uprooted, many roads damaged disrupting the traffic (ii)Suburbanan train services suspended as tracks over flown (iii)Marooned people in Ramnagar-Velacherry rescued by fire service personnel using fiber boat",IMD,,33.0,2002.0,10.0,27.0,1
3095,UEI-IMD-FL-2002-0057,2002-11-01,2002-11-11,11.0,heavy rains,"Chennai, Coimbatore, Namakkal, Perambalur, Pudukkottai, Thanjavur, Theni, Thiruvallur, Tirunelveli,Tiruvannamalai",Tamil Nadu,20.0,,,50,(i)20 persons died due to wall collapse (ii)50 cattleheads perished,"(i)Long stretches of raods water logged (ii)More than 100 huts partially damaged,more than 100 dwellings completely damaged",IMD,,33.0,2002.0,11.0,1.0,1
3096,UEI-IMD-FL-2002-0058,2002-02-12,2002-02-12,1.0,heavy rains,"Azamgarh, Bareilly, Hamirpur, Jaunpur,Kanpur nagar",Uttar Pradesh,16.0,,,,16 persons died in different incidents of wall/tree collapse,,IMD,,9.0,2002.0,2.0,12.0,1
3097,UEI-IMD-FL-2002-0059,2002-08-11,2002-08-11,1.0,heavy rains,"Tehri Garhwal,Uttar Kashi Kashi",Uttarakhand,33.0,,,,(i)33 pesons died due to landslides (ii)Several cattleheads perished,"(i)Landslides reported (ii)Large number of houses destroyed (iii) Army employed for rescue work (iv) Rescue work hampered due to rains,bad light",IMD,,5.0,2002.0,8.0,11.0,1
3098,UEI-IMD-FL-2002-0060,2002-08-20,2002-08-22,3.0,heavy rains,"Prayagraj,Lucknow",Uttar Pradesh,4.0,,,,3 person and1 child died,,IMD,,9.0,2002.0,8.0,20.0,0
3099,UEI-IMD-FL-2002-0061,2002-09-07,2002-09-13,7.0,"moderate flood(ganga, yamuna,sohali)","Bijnor, Amroha, Kanpur nagar Nagar,Kanpur nagar Dehat, Lucknow, Meerut, Muzaffarnagar,Unnao",Uttar Pradesh,10.0,,,,"10 persons died,dozens of other injured due to house collapse in different places","(i)Vast areas in Bijnor, Meerut,Muzaffarnagar districts inundated (ii)A few houses collapsed in Kanpur",IMD,,9.0,2002.0,9.0,7.0,1
3101,UEI-IMD-FL-2002-0063,2002-09-14,2002-09-14,1.0,heavy rains,"Bareilly, Kheri,Shahjahanpur",Uttar Pradesh,11.0,,,,11 persons died due to house collapse,,IMD,,9.0,2002.0,9.0,14.0,1
3102,UEI-IMD-FL-2002-0064,2002-06-25,2002-06-25,1.0,heavy rains,Purba Medinipur,West Bengal,1.0,12.0,,,"1 person died,12 reported missing in Ghatal",,IMD,317.0,19.0,2002.0,6.0,25.0,0
3104,UEI-IMD-FL-2002-0066,2002-07-22,2002-07-22,1.0,heavy rains,"Cooch Behar,Darjeeling",West Bengal,1.0,,,,1 child died in Toofanganj,(i) Darjiling-Siliguri road link cut off (ii)Nearly one lakh people affected,IMD,,19.0,2002.0,7.0,22.0,0
3106,UEI-IMD-FL-2003-0001,2003-07-19,2003-07-20,2.0,heavy rains,Many parts,Arunachal Pradesh,2.0,,,,2 persons died,(i)Landslide reported (ii)8 houses on the slope of a hillock destroyed,IMD,,12.0,2003.0,7.0,19.0,0
3108,UEI-IMD-FL-2003-0003,2003-06-08,2003-07-21,44.0,"severe flood(brahmaputra,its tributaries)","Tinsukia, Dhemaji, Dibrugarh, Lakhimpur, Sivasagar, Jorhat, Sonitpur, Golaghat, Udalguri, Chirang, Baksa, Nagaon, Kokrajhar, Darrang, Barpeta, Nalbari, Marigaon, Kamrup, Bongaigaon, Dhubri, Kamrup Metro, Goalpara, Dima Hasao, Cachar, Karimganj, Hailakandi, Charaideo, Majuli, Biswanath, Hojai, South Salmara Mancachar, Karbi Anglong, West Karbi Anglong",Assam,38.0,,,,38 persons died in different incidents of house collapse/drowning.,"(i)52,35,092 people affected. Dhemaji disrtict worst affected (ii)Standing crops in 2,13,184 hectares badly damaged (iii)3,635 houses fully,1.,015 houses permanently damaged. Around 6.5 lakh people became homeless. (iv)Some of the tributaries change their course, Submerging low lying areas. Kaziranga National Park also inundated. Animals from the park took shelter in nearby Karbi Anglong hills (v) Several roads including NH 52 inundated at many points. Road communication disrupted (vi) 200 metre railtrack between Silchar,Lumding washed away. Rail service cut off",IMD,,18.0,2003.0,6.0,8.0,1
3114,UEI-IMD-FL-2003-0009,2003-10-09,2003-10-09,1.0,heavy rains,Kamrup,Assam,2.0,,,,2 persons died in Hastinapur in Kamrup Metropolitan city due to landslide,Landslide reported,IMD,291.0,18.0,2003.0,10.0,9.0,0
3117,UEI-IMD-FL-2003-0012,2003-10-29,2003-10-29,1.0,heavy rains,Dhubri,Assam,1.0,,,,1 person died at South South Salmara Mancachar,Standing crops affected,IMD,285.0,18.0,2003.0,10.0,29.0,0
3119,UEI-IMD-FL-2003-0014,2003-06-22,2003-07-07,16.0,"severe flood(bagmati, kosi,kamala balan)","Pashchim Champaran, Purbi Champaran, Sitamarhi, Sheohar, Gopalganj, Samastipur, Katihar, Khagaria, Bhojpur, Buxar, Darbhanga, Saharsa, Kaimur (Bhabua), Rohtas, Jamui, Banka, Nawada, Gaya, Munger, Vaishali, Begusarai, Bhagalpur, Lakhisarai, Sheikhpura, Arwal, Jehanabad, Nalanda, Patna, Saran, Siwan, Muzaffarpur, Madhepura, Araria, Supaul, Madhubani, Purnia, Kishanganj, Aurangabad",Bihar,25.0,,,,25 persons died,"(i)36 tehsils in 9 districts inundated (ii)Nearly 12 lakh population affected,one lakh became homeless (iii)NH 77,NH 104 merged due to flood waters (iv) Rail services on Madhepura-Purnia, Saharsa-Katihar,Purnia-Katihar sections halted due to inundation of rail tracks",IMD,,10.0,2003.0,6.0,22.0,1
3120,UEI-IMD-FL-2003-0015,2003-08-01,2003-08-14,14.0,"severe flood(ganga, bagmati, kosi, mahananda. adhwara, gandak,burhi gandak)","Pashchim Champaran, Purbi Champaran, Sitamarhi, Sheohar, Gopalganj, Samastipur, Katihar, Khagaria, Bhojpur, Buxar, Darbhanga, Saharsa, Kaimur (Bhabua), Rohtas, Jamui, Banka, Nawada, Gaya, Munger, Vaishali, Begusarai, Bhagalpur, Lakhisarai, Sheikhpura, Arwal, Jehanabad, Nalanda, Patna, Saran, Siwan, Muzaffarpur, Madhepura, Araria, Supaul, Madhubani, Purnia, Kishanganj, Aurangabad",Bihar,75.0,,,,75 person died,,IMD,,10.0,2003.0,8.0,1.0,1
3121,UEI-IMD-FL-2003-0016,2003-09-09,2003-09-11,3.0,severe flood,"Pashchim Champaran, Purbi Champaran, Sitamarhi, Sheohar, Gopalganj, Samastipur, Katihar, Khagaria, Bhojpur, Buxar, Darbhanga, Saharsa, Kaimur (Bhabua), Rohtas, Jamui, Banka, Nawada, Gaya, Munger, Vaishali, Begusarai, Bhagalpur, Lakhisarai, Sheikhpura, Arwal, Jehanabad, Nalanda, Patna, Saran, Siwan, Muzaffarpur, Madhepura, Araria, Supaul, Madhubani, Purnia, Kishanganj, Aurangabad",Bihar,140.0,,,,140 persons died,"(i)Patna-Chapra road submerged under 2 feet flood water,Arrah-Buxar road also submerged (ii)Chapra-Varanasi rail line submerged under flood water (iii)Paddy,maize crop damaged extensively (iv) Nearly 70,000 people affected (v) River embankments breached at several points submergung around 60 villages",IMD,,10.0,2003.0,9.0,9.0,1
3122,UEI-IMD-FL-2003-0017,2003-09-22,2003-09-28,7.0,"severe flood( ganga,its tributaries)","Pashchim Champaran, Purbi Champaran, Sitamarhi, Sheohar, Gopalganj, Samastipur, Katihar, Khagaria, Bhojpur, Buxar, Darbhanga, Saharsa, Kaimur (Bhabua), Rohtas, Jamui, Banka, Nawada, Gaya, Munger, Vaishali, Begusarai, Bhagalpur, Lakhisarai, Sheikhpura, Arwal, Jehanabad, Nalanda, Patna, Saran, Siwan, Muzaffarpur, Madhepura, Araria, Supaul, Madhubani, Purnia, Kishanganj, Aurangabad",Bihar,179.0,,,,179 persons died,,IMD,,10.0,2003.0,9.0,22.0,1
3125,UEI-IMD-FL-2003-0020,2003-06-18,2003-06-18,1.0,heavy rains,Some parts,Gujarat,2.0,,,,2 persons died,,IMD,,24.0,2003.0,6.0,18.0,0
3126,UEI-IMD-FL-2003-0021,2003-07-26,2003-07-26,1.0,heavy rains,Many parts,Gujarat,11.0,,,,11 persons died,,IMD,,24.0,2003.0,7.0,26.0,1
3127,UEI-IMD-FL-2003-0022,2003-08-01,2003-08-31,31.0,heavy rains,Many parts,Gujarat,76.0,,,,76 persons died,,IMD,,24.0,2003.0,8.0,1.0,1
3128,UEI-IMD-FL-2003-0023,2003-07-12,2003-07-12,1.0,heavy rains,"Hisar,Sonipat",Haryana,4.0,,,,4 persons died ,,IMD,,6.0,2003.0,7.0,12.0,0
3129,UEI-IMD-FL-2003-0024,2003-07-16,2003-07-16,1.0,heavy rains,"Jind,Sirsa",Haryana,2.0,,,,2 persons died ,,IMD,,6.0,2003.0,7.0,16.0,0
3130,UEI-IMD-FL-2003-0025,2003-07-17,2003-07-17,1.0,heavy rains,"Hisar, Jind,Yamunanagar",Haryana,1.0,,,,1 person died,"Loss of property,crops reported",IMD,,6.0,2003.0,7.0,17.0,0
3131,UEI-IMD-FL-2003-0026,2003-07-21,2003-07-21,1.0,heavy rains,Rewari,Haryana,2.0,,,,2 persond died in Pali,,IMD,72.0,6.0,2003.0,7.0,21.0,0
3133,UEI-IMD-FL-2003-0028,2003-07-16,2003-07-16,1.0,heavy rains,Kullu,Himachal Pradesh,150.0,,,,More than 150 person feared dead in Garsa valley; about 40 km from Kullu,(i)Heavy rains due  to cloud burst reported (ii)Extensive damage to property reported,IMD,20.0,2.0,2003.0,7.0,16.0,1
3135,UEI-IMD-FL-2003-0030,2003-07-24,2003-07-24,1.0,heavy rains,Manali,Himachal Pradesh,2.0,,,,(i) 2 persons died in Podu-Ka-Nala (ii)Some cattleheads also perished,Heavy rains due to cloud burst reported,IMD,,2.0,2003.0,7.0,24.0,0
3136,UEI-IMD-FL-2003-0031,2003-07-26,2003-07-26,1.0,heavy rains,"Chamba,Shimla",Himachal Pradesh,3.0,1.0,,,"3 labourers died,another injured due to landslide triggered by heavy rains at Hudan in Pangi valley",(i) Landslide reported (ii) The Landslide blocked th elink road in the interiors (iii)Heavy loss to property reported froRampur Bushar in Shimla dist.,IMD,,2.0,2003.0,7.0,26.0,0
3137,UEI-IMD-FL-2003-0032,2003-07-31,2003-07-31,1.0,heavy rains,Kangra,Himachal Pradesh,5.0,2.0,,,"5 persons died,2 injured following a cloud burst near Lalooni village",Heavy rains triggered by cloud burst reported,IMD,18.0,2.0,2003.0,7.0,31.0,0
3139,UEI-IMD-FL-2003-0034,2003-08-03,2003-08-03,1.0,heavy rains,Kangra,Himachal Pradesh,1.0,,,,1 person died near Dharamshala when debris fell on him after landslide,Landslide reported,IMD,18.0,2.0,2003.0,8.0,3.0,0
3142,UEI-IMD-FL-2003-0037,2003-06-21,2003-06-24,4.0,heavy rains,"Ballari, Udupi, Uttar Kashia Kannada,Dakshina Kannada",Karnataka,13.0,,,,(i) In all 13 persons died including 1 woman due to landslide Paaraje Jogibettu (Dakshina Kannada) (ii) A few livestock lost,"(i) Landslide reported in Bellary, Uttara Kannada,Dakshina Kannada dist. Landslides at Yellapura on Kanwar-Bellary highwway(Near Arebaylghatta), heavily suffered 50 hectares of forest area (ii)More than 50 houses partially,a few houses completely collapsed, 4 buildings, 49 panchayats area roads,2 big drainages damaged. 5 cow sheds also collpased (iii) 1 bridge collapsed in Surincge village (Dakshina Kannada ) (iv) Arecanut,coccnut trees in 50 acres uprooted",IMD,,29.0,2003.0,6.0,21.0,1
3144,UEI-IMD-FL-2003-0039,2003-08-20,2003-08-22,3.0,heavy rains,Beedar,Karnataka,6.0,,,,(i)6 persons died  (ii)A few livestock also perished,"(i) Most of the tanks in the district breached (ii)1 bridge collapsed, traffic jam reported (iii) Sugarcane, Green gram,soya in about 200 acre washed out",IMD,,29.0,2003.0,8.0,20.0,0
3146,UEI-IMD-FL-2003-0041,2003-10-03,2003-10-06,4.0,heavy rains,"Davangere, Hassan, Koppal, Shivamogga,Tumakuru",Karnataka,1.0,,,,1 person died du to house collapse in Koppal dist,"(i)In Davanagere dist. riped bana plantations in about 50 acres,about 30 to 40 arecanut trees razed to the ground. Maize crop in about 60 acres also damaged. Paddy saplings in vast areas of Shivamogga dist, destroyed (ii) A few houses,more than 50 huts collapsed,a tmple in Tumkur dist. partially damaged. A bridge in Hassan dist. also damaged (iii)A few road bunds breached causing inundation in Tiptur town of Timkur dist.",IMD,,29.0,2003.0,10.0,3.0,0
3147,UEI-IMD-FL-2003-0042,2003-10-12,2003-10-13,2.0,heavy rains,Bengaluru Urban,Karnataka,3.0,,,,3 women died when a boulder came down crashing their house in Ramanagram tehsil.,(i)Landslide reported (ii)Hundreds of houses located in the Vrishabahvathi valley area damaged (iii)Low lying areas inundated,IMD,525.0,29.0,2003.0,10.0,12.0,0
3150,UEI-IMD-FL-2003-0045,2003-06-18,2003-06-24,7.0,heavy rains,"Kannur, Kasaragod, Kozhikode,Thiruvananthapuram",Kerala,6.0,3.0,,,"6 persons died,3 Children injured in different incidents of drowning/ house collapse","(i)Several houses completely/ partially collapsed/ damaged (ii)Many trees uprooted (iii)The enclosure wall of a well collapsed,the well reported sank in Kozhikode district",IMD,,32.0,2003.0,6.0,18.0,0
3151,UEI-IMD-FL-2003-0046,2003-07-04,2003-07-04,1.0,heavy rains,Kottayam,Kerala,1.0,,,,1 person died due to shop collapse,,IMD,560.0,32.0,2003.0,7.0,4.0,0
3152,UEI-IMD-FL-2003-0047,2003-07-06,2003-07-06,1.0,heavy rains,"Kasaragod, Kottayam,Palakkad",Kerala,4.0,2.0,,,"4 persons died,2 other injured in different incidents of drowning/ house collapse in Kottayam,Palakkad dist",A few houses collapsed in Kasaragod dist,IMD,,32.0,2003.0,7.0,6.0,0
3155,UEI-IMD-FL-2003-0050,2003-10-05,2003-10-07,3.0,heavy rains,"Idukki, Kollam,Thiruvananthapuram",Kerala,1.0,3.0,,,"1 person died,3 others injured due to house collapse/ tree collapse in Kollam dist","(i)Landslide reported in Kollam district (ii)Around 65 houses partially/completely damaged in Idukki,Thiruvananthapuram dist. (iii) Rail services disrupted du to falling of trees over rail track in Thiruvananthapuram dist.",IMD,,32.0,2003.0,10.0,5.0,0
3157,UEI-IMD-FL-2003-0052,2003-06-26,2003-06-26,1.0,heavy rains,Bhopal,Madhya Pradesh,1.0,,,,1 child died,"(i) Many trees uprooted (ii)Power supply,telecommunication disrupted",IMD,396.0,23.0,2003.0,6.0,26.0,0
3160,UEI-IMD-FL-2003-0055,2003-07-26,2003-07-26,1.0,heavy rains,"Damoh, Guna,Jabalpur",Madhya Pradesh,3.0,,,,3 persons died,,IMD,,23.0,2003.0,7.0,26.0,0
3161,UEI-IMD-FL-2003-0056,2003-08-10,2003-08-10,1.0,heavy rains,Dewas,Madhya Pradesh,1.0,18.0,,,"1 girl,18 others injured",Roofs of several huts blown away,IMD,402.0,23.0,2003.0,8.0,10.0,0
3163,UEI-IMD-FL-2003-0058,2003-09-08,2003-09-08,1.0,flash flood,"Rewa,Satna",Madhya Pradesh,10.0,,,,(i) More than 10 people died (ii)Hundreds of cattle drowned,(i) Thousands of people became homeless (ii)Road links disrupted,IMD,,23.0,2003.0,9.0,8.0,1
3164,UEI-IMD-FL-2003-0059,2003-09-10,2003-09-15,6.0,heavy rains,"Bhopal, Gwalior, Rewa,Satna",Madhya Pradesh,35.0,,,,35 people died,Road links interrupted,IMD,,23.0,2003.0,9.0,10.0,1
3166,UEI-IMD-FL-2003-0061,2003-06-19,2003-06-21,3.0,heavy rains,Mumbai,Maharashtra,1.0,1.0,,,"1 person died,another injured at Ghatkopar due to lanslide",(i)Landslide reported (ii)Low lying areas submerged disrupting road traffic (iii)Rail tracks also submerged. Many trains delayed/cancelled (iv) More than 50 trees uprooted,IMD,482.0,27.0,2003.0,6.0,19.0,0
3169,UEI-IMD-FL-2003-0064,2003-06-24,2003-06-24,1.0,heavy rains,Sindhudurg,Maharashtra,37.0,27.0,,,"37 persons died,27 injured ",Landslide reported,IMD,495.0,27.0,2003.0,6.0,24.0,1
3170,UEI-IMD-FL-2003-0065,2003-06-28,2003-06-29,2.0,heavy rains,Mumbai,Maharashtra,4.0,,,,"4 persons died,many injured undr debris",(i) A 6 Storeyed constructions collapsd near Grant Road railway station (ii)Railway tracks submerged at many points. Many trains delayed/cancelled (iii)Several roads waterloggd. Road traffic disrupted. (iv) Many trees uprooted,IMD,482.0,27.0,2003.0,6.0,28.0,0
3174,UEI-IMD-FL-2003-0069,2003-10-02,2003-10-02,1.0,heavy rains,Sangli,Maharashtra,1.0,8.0,,,"1 youth died,8 persons injured","(i) Many trees uprooted,damage to several vehicles reported (ii) Electric supply disrupted due to breaking of overhead wire",IMD,493.0,27.0,2003.0,10.0,2.0,0
3175,UEI-IMD-FL-2003-0070,2003-10-08,2003-10-08,1.0,heavy rains,Pune,Maharashtra,4.0,,,,"1 construction labour,his 3 children died due to landslide near Gokahlenagar",Landslide reported,IMD,490.0,27.0,2003.0,10.0,8.0,0
3180,UEI-IMD-FL-2003-0075,2003-08-19,2003-08-19,1.0,heavy rains,Aizawl,Mizoram,3.0,,,,3 persons died under the debris of a 4storeyed building when it flattedned due to  landslide,Landslide reported,IMD,261.0,15.0,2003.0,8.0,19.0,0
3181,UEI-IMD-FL-2003-0076,2003-08-01,2003-08-28,28.0,"severe flood(mahanadi,its triutaries)",14 districts,Odisha,10.0,,,,10 persons died,(i) 28 lakh people affected (ii)48 doors (outlets) of Hirakud dam (iii)Roads washd away at many points disrutpting road traffic,IMD,,21.0,2003.0,8.0,1.0,1
3182,UEI-IMD-FL-2003-0077,2003-09-01,2003-09-30,30.0,severe flood,"Bhadrak, Dhenkanal, Jajapur, Subarnapur, Nuapada, Balangir, Boudh, Cuttack, Kandhamal, Nayagarh, Khordha, Kalahandi, Jagatsinghapur, Puri, Nagpur, Rayagada, Koraput, Malkangiri, Anugul, Kendrapara, Ganjam, Gajapati, Mayurbhanj, Sundargarh, Kendujhar",Odisha,60.0,,,2500,(i)60 persons died (ii) Around 2500 cattle perished,"(i)1,38,329 houses damaged (ii)4,77,570.08 hctares of crop land affected",IMD,,21.0,2003.0,9.0,1.0,1
3183,UEI-IMD-FL-2003-0078,2003-10-01,2003-10-14,14.0,severe flood,11 districts,Odisha,32.0,,,482,(i)32 persons died (ii) 482 cattle lost,"4,13,207 hectares of crop land affected",IMD,,21.0,2003.0,10.0,1.0,1
3184,UEI-IMD-FL-2003-0079,2003-08-02,2003-08-02,1.0,heavy rains,Bathinda,Punjab,1.0,1.0,,,"1 person died,another injured under a collapsed roof",,IMD,28.0,3.0,2003.0,8.0,2.0,0
3185,UEI-IMD-FL-2003-0080,2003-06-14,2003-06-14,1.0,heavy rains,"Udaipur, Rajsamand, Dungarpur, Banswara, Pratapgarh,Chittorgarh",Rajasthan,1.0,,,,1 person died,,IMD,,8.0,2003.0,6.0,14.0,0
3186,UEI-IMD-FL-2003-0081,2003-06-18,2003-06-18,1.0,heavy rains,"Udaipur, Rajsamand, Dungarpur, Banswara, Pratapgarh,Chittorgarh",Rajasthan,9.0,,,,9 persons died ,,IMD,,8.0,2003.0,6.0,18.0,0
3187,UEI-IMD-FL-2003-0082,2003-06-19,2003-06-19,1.0,heavy rains,Sikar,Rajasthan,1.0,,,,1 person died,,IMD,114.0,8.0,2003.0,6.0,19.0,0
3190,UEI-IMD-FL-2003-0085,2003-07-10,2003-07-13,4.0,heavy rains,"Ajmer, Alwar, Banswara, Bharatpur, Churu, Jaisalmer, Jhunjhunu, Jodhpur,Sikar",Rajasthan,21.0,,,,21 persons died,Dozens of houses collpapsed/ damaged,IMD,,8.0,2003.0,7.0,10.0,1
3191,UEI-IMD-FL-2003-0086,2003-07-15,2003-07-21,7.0,heavy rains,Some parts,Rajasthan,30.0,,,,(i)30 persons (ii)A few cattleheads perished,Several houses collapsed,IMD,,8.0,2003.0,7.0,15.0,1
3195,UEI-IMD-FL-2003-0090,2003-08-26,2003-08-28,3.0,heavy rains,"Barmer, Kota, Pali,Rajsamand",Rajasthan,8.0,,,,(i) 8 persons died (ii) Some cattle perished,,IMD,,8.0,2003.0,8.0,26.0,0
3198,UEI-IMD-FL-2003-0093,2003-07-04,2003-07-06,3.0,heavy rains,"Dehradun,Tehri Garhwal",Uttarakhand,5.0,,,,5 persons died in different incidents of drowning/ landslide,"(i)Landslide reported (ii)Road communication affctd. Gangotri, Riskhikesh,Badrinath cound traffic stranded",IMD,,5.0,2003.0,7.0,4.0,0
3199,UEI-IMD-FL-2003-0094,2003-09-21,2003-09-21,1.0,heavy rains,Pithoragarh,Uttarakhand,7.0,,,,7 ITBP personnel lost their lives while returning from the Panchchuli summit,Landslide reported,IMD,53.0,5.0,2003.0,9.0,21.0,0
3200,UEI-IMD-FL-2003-0095,2003-07-11,2003-07-14,4.0,heavy rains,Most parts,Uttar Pradesh,64.0,,,,64 prsons died,,IMD,,9.0,2003.0,7.0,11.0,1
